cell_id,H3tot,H3met,CK5,Fibronectin,CK19,CK8/18,TWIST1,CD68,CK14,SMA,Vimentin,Myc,HER2,CD3,H3phospho,ERK1/2,SLUG,ER,PR,p53,CD44,EpCAM,CD45,GATA3,CD20,betaCatenin,CAIX,Ecadherin,Ki67,EGFR,S6,Sox9,vWf_CD31,mTOR,CK7,panCK,cPARP_cCasp3,DNA1,DNA2
61,4.4413576,0.47611743,0.13992347,0.7351683,1.7561736,2.2786777,0.16147959,0.3502092,0.08469899,4.274271,10.608259,0.40678054,0.99305606,0.08989796,0.1365102,0.20393367,0.2677092,0.034193877,0.4576174,0.094147965,8.36479,0.3424745,0.05576531,0.26804593,0.039739795,0.13330102,0.3517857,4.152265,0.49989283,0.24845405,1.9344081,0.23067346,0.113316335,1.4285612,0.8992753,22.501333,1.0561837,1.2244285,2.0538723
62,10.47112,0.6881667,0.071428575,0.9207143,0.48004764,1.3870951,0.0997619,0.07471429,0.04761905,0.09966666,0.8800477,0.15254763,1.9041907,0.11904762,0.17916666,0.42814288,0.42916664,0.0,0.45983332,0.12092857,5.087525,0.173,0.10309523,0.6900714,0.05504762,0.04761905,0.48554766,2.88019,0.29630953,0.27883333,2.0015004,0.100857146,0.071428575,0.92411894,0.15104762,13.869951,0.6135,2.9095476,4.8984046
63,4.8081293,0.7739629,0.11111111,0.8429074,1.5535,4.0096846,0.018518519,0.37318516,0.16729629,1.4858519,9.147258,0.29288888,2.177389,0.13033333,0.05577778,0.19772223,0.21887037,0.039962962,0.59459263,0.10296296,22.45789,0.2985,0.051777776,0.6952778,0.05587037,0.10733333,0.467,4.421796,0.1983148,0.41581482,2.462074,0.17292592,0.030907407,2.5123148,0.8389999,20.374052,1.0501852,1.1060555,1.7837405
64,5.446094,0.4988417,0.093071945,7.4633446,0.1784964,0.14584894,0.14533094,0.51943165,0.056517985,4.629431,3.3148057,0.35151798,0.29103595,0.075071946,0.10658273,0.28751802,0.05186331,0.079460435,0.74572664,0.0551223,27.698874,0.26651797,0.12809353,0.05256115,0.03703597,0.12871942,0.37755397,0.65213674,0.059604317,0.25056833,1.6320574,0.16362591,0.030964028,0.40020144,0.007194245,0.668446,0.38881296,2.3210504,4.258755
65,14.561074,0.9414364,0.14756364,3.2849271,0.7797819,3.8647819,0.21043636,0.1694,0.07970909,1.0299819,8.894819,0.20536363,1.217291,0.17881818,0.2838,0.4056545,0.17281818,0.057418182,0.86870915,0.11347273,12.737257,0.2583818,0.06210909,0.84472734,0.0,0.27505454,0.4541091,6.6213455,0.2583091,0.50283635,2.2820728,0.21583638,0.07405455,0.9745454,0.4675818,33.494106,1.3725637,3.0234914,6.4761276
66,7.8940916,0.5926,0.066046156,0.45653847,0.7475384,1.3613847,0.092307694,0.10566154,0.081492305,0.22453846,3.5270922,0.11424615,1.4730003,0.09603077,0.046153847,0.31661537,0.27833846,0.0,0.22750768,0.10441539,2.1403544,0.11770769,0.059584618,0.49726158,0.015384615,0.0,0.2847077,1.1966155,0.10627692,0.108476914,1.0288001,0.138,0.10484615,0.8587385,0.1984,7.8842306,0.5945846,2.7444,4.926385
67,5.9600954,0.7522619,0.14666666,2.0694048,1.1544762,1.4562142,0.071476184,0.46490473,0.10364286,3.7027857,9.693739,0.42907143,0.8965238,0.023809524,0.19788095,0.5702857,0.14578572,0.055214286,0.5146667,0.07154762,11.971857,0.2559762,0.090166666,0.38292858,0.06871428,0.1970238,1.389262,3.3008335,0.071428575,0.35938096,1.8895,0.18259522,0.071428575,1.1921191,0.63323814,13.973785,0.80550003,3.009262,4.5551667
68,5.567414,0.56669563,0.10023913,0.6610508,0.8137753,1.778623,0.084543474,0.2709638,0.10176812,2.3288693,9.98642,0.19800724,0.67942035,0.075471014,0.21877535,0.13434058,0.12541303,0.060202897,0.395471,0.06997827,12.124017,0.20679712,0.05176087,0.3572029,0.014492754,0.15286233,0.40736958,5.300457,0.26052895,0.2530652,1.894413,0.28273916,0.03819565,0.80931884,0.5663479,17.50437,0.71558696,1.7602247,3.4894495
69,13.066858,1.2593803,0.028169014,2.6563098,0.21911266,0.066873245,0.1339155,0.3929296,0.04225352,1.1559296,5.5771127,0.30383095,0.24066196,0.056887325,0.21519718,0.4876479,0.09166197,0.028169014,0.5690704,0.01871831,7.4772534,0.3448451,0.06247887,0.17138028,0.09260563,0.06383099,0.6128873,0.6098591,0.07164788,0.25940847,1.9265066,0.21608451,0.4024507,0.6358591,0.09523944,0.09852113,0.6898592,4.2313657,8.412804
70,5.0040593,0.9852157,0.10256863,4.296823,0.061803922,0.078431375,0.039215688,0.21127452,0.019607844,0.98041177,1.017647,0.19031371,0.08349019,0.036862746,0.1487647,0.18090196,0.042254902,0.0,0.3532941,0.039215688,12.951355,0.20231372,0.0,0.044,0.019607844,0.056352943,0.22729412,1.1586862,0.12388235,0.15037255,0.78309804,0.123588234,0.0,0.3854314,0.0,0.4029412,0.11790196,3.229471,5.5321765
71,11.847075,0.6497554,0.30546042,1.0908272,0.6726977,1.2483668,0.22079138,0.24712229,0.08661871,4.2490005,1.8591796,0.13687769,1.2414318,0.021582734,0.25105754,0.06885611,0.21188489,0.05448921,0.49928778,0.027647482,10.698711,0.30053243,0.050942443,0.58752525,0.03338849,0.16277696,0.51702154,4.4697905,0.18560433,0.22191368,1.4613092,0.18421581,0.057640288,1.0278633,0.18892087,9.96277,0.6165539,2.9064462,5.217798
72,18.333298,1.8569732,0.07414865,5.810379,0.22805405,0.12198648,0.25312164,0.32293242,0.054148648,2.8120675,3.571216,0.20413513,0.31275678,0.018513514,0.25425673,0.2579054,0.114472985,0.09543244,0.56385136,0.072445944,8.176555,0.33531082,0.013513514,0.027027028,0.027256757,0.08027027,0.54050004,0.9256216,0.11797298,0.13667569,1.6707569,0.3596216,0.3987027,0.8533378,0.064702705,0.17204052,0.38989192,5.7462444,10.701934
73,13.798874,1.0209787,0.09134043,16.40668,0.22595744,0.123595744,0.14451064,1.3218085,0.16559574,0.46368086,6.442446,0.4700851,0.3233617,0.058829784,0.47825533,0.13876596,0.19729787,0.08710638,0.81602126,0.13702127,57.59605,0.6187872,0.18695746,0.08510638,0.16223404,0.10638298,0.4865745,0.82653195,0.45825532,0.31406382,2.3008723,0.8712553,0.089446805,0.5907234,0.10544681,1.1615533,0.7304894,3.3649573,6.5632343
74,9.997373,0.69437504,0.026160715,7.3628807,0.3052322,0.3099107,0.17928572,0.5520357,0.13659821,9.399741,10.9934,0.5423214,0.45287496,0.017857144,0.10758929,0.1988839,0.17051785,0.1684643,0.75466055,0.064276785,28.156055,0.2680625,0.10757143,0.112464294,0.043642856,0.040053573,0.53000003,0.9599109,0.1564643,0.27478573,2.1898212,0.43324107,0.2622232,0.5018304,0.04464286,0.3815,0.61650896,4.00618,7.666375
75,9.188692,0.80341774,0.11902564,1.8039048,1.3693663,1.7686337,0.1756447,0.37866667,0.0691575,0.6703993,12.326486,0.48483148,1.448322,0.17339195,0.2318242,0.9910111,0.5667253,0.028333334,0.588337,0.09482784,8.981934,0.32914287,0.06369963,0.68266666,0.0410293,0.15721613,0.69287914,4.215857,0.24062641,0.36159334,2.3839269,0.36776924,0.10241026,1.199249,0.40350547,16.355862,0.92994136,2.8158314,5.108858
76,14.174617,1.2077321,0.12860131,12.090974,0.24171895,0.17784315,0.22018954,0.7347777,0.08811111,6.6377983,10.87864,0.5264183,0.5536144,0.06161438,0.22062092,0.30289543,0.1422353,0.115790844,0.79292816,0.118339874,20.166037,0.364464,0.08181046,0.17915685,0.065921575,0.18327451,0.5905033,1.0005426,0.09562745,0.30830064,2.9534445,0.53420913,0.605745,0.8965947,0.07539216,0.49712422,0.85729414,3.8962302,6.8175225
77,6.0991836,0.58671266,0.10188505,0.42957473,1.8564599,2.72154,0.043517243,0.146977,0.08177012,0.101333335,6.1479893,0.25995404,0.63445973,0.03448276,0.1095977,0.20411493,0.21756321,0.056643676,0.30743676,0.04597701,4.689276,0.24244826,0.03448276,0.18314943,0.0,0.14001149,0.30148277,3.5787244,0.21317244,0.17028736,1.4315057,0.06631034,0.061,1.0157585,0.6263218,12.023184,0.62079316,1.7096436,3.7297015
78,4.866279,0.74346846,0.11631578,0.74611044,1.703121,3.4353526,0.12445264,0.14566316,0.03976316,0.55332106,4.441637,0.12187368,1.1533,0.03771579,0.2527842,0.17582107,0.22819999,0.037152633,0.5058843,0.026852632,4.839242,0.26865262,0.028331578,0.39491582,0.021831578,0.14190525,0.3848211,3.3832037,0.14867894,0.21214738,1.5948737,0.101084195,0.08411579,1.8429366,0.61336327,21.263437,0.7715948,2.7628741,4.345725
79,5.4356475,0.9269118,0.036441177,5.242265,0.058617648,0.3178529,0.05888235,0.09205883,0.016647058,2.2103236,0.5870882,0.19044118,0.16682352,0.041235294,0.09170588,0.0762647,0.029411765,0.09382353,0.35132352,0.0,13.106589,0.18497059,0.029411765,0.042352945,0.0,0.05882353,0.24497057,0.8257353,0.06252941,0.19382352,1.0944412,0.075529404,0.035411764,0.35702938,0.0,0.68167645,0.4752941,3.8432353,7.3241467
80,3.1146052,0.42057896,0.12521052,0.71910524,0.26673687,0.5458684,0.05602632,0.078947365,0.02631579,1.4900528,1.3196315,0.0801579,0.5166052,0.047789473,0.099684216,0.05665789,0.3096579,0.07373685,0.37144735,0.07907895,19.283447,0.2715263,0.0,0.13742106,0.05263158,0.13986842,0.36205265,3.5547895,0.2283421,0.20797369,1.4251579,0.0,0.0,0.49042106,0.054605264,5.8714204,0.66284215,1.4936842,2.3755527
81,15.396304,0.81929034,0.08051613,3.1901777,0.4904194,1.8792579,0.19225805,0.22448388,0.16753228,0.51880646,7.914339,0.35777417,0.94308066,0.032258064,0.10796775,0.09514516,0.111016124,0.0,0.54853225,0.062129032,12.795385,0.40606454,0.035080645,0.5954678,0.051306453,0.24708065,0.36935484,7.19634,0.5281452,0.22253226,1.6350161,0.15382257,0.095241934,0.9236128,0.3506613,15.895484,0.8445323,4.2229834,7.0749364
82,7.425859,0.6630203,0.2632635,0.7873918,0.5270405,2.8897834,0.12953378,0.3750473,0.05992567,4.8739114,5.0547023,0.21185136,0.3726554,0.042736486,0.1305608,0.14592567,0.17995271,0.03485135,0.45938513,0.071229726,13.898827,0.26827702,0.056222975,0.41989186,0.02935811,0.12160135,0.38763514,4.1518726,0.19629054,0.25957432,1.5385066,0.40918246,0.11030406,1.5644528,0.20918244,11.43171,0.7632836,2.1493037,3.6026356
83,6.6306715,0.6050397,0.122568175,0.53146595,0.80278397,1.2317386,0.06735227,0.21409656,0.08488068,0.7298011,6.635364,0.21090908,0.5489432,0.06891477,0.1441875,1.0584773,0.11608522,0.10176136,0.4003693,0.109715916,11.378844,0.269125,0.02940341,0.2723466,0.06503977,0.13524432,0.30292612,3.9964495,0.11120455,0.20517045,1.5457953,0.16576706,0.04890909,0.66251135,0.59192044,16.433752,0.7884603,1.6172442,2.5996873
84,6.4548683,0.44164282,0.051202383,3.4179764,0.2592976,0.2004405,0.10161905,0.53045243,0.058928568,5.0087852,1.8876666,0.22659524,0.12441667,0.074690476,0.14533333,0.26769048,0.1957143,0.06986905,0.5900952,0.07771429,27.406006,0.3099643,0.102714285,0.023809524,0.06383333,0.044011906,0.15239288,1.0631428,0.08357143,0.20039286,1.5087856,0.14169048,0.036154762,0.36065477,0.023809524,1.3474169,0.45692858,2.0391426,3.9304166
85,5.355559,0.82081974,0.1848018,1.7757298,1.2957118,1.3290449,0.106540546,0.32003602,0.06306306,1.7151264,6.5351515,0.33848652,1.4137839,0.19026126,0.1735045,0.5825856,0.40714416,0.08618918,0.4244865,0.036036037,10.5492,0.2212793,0.009009009,0.43029734,0.0752072,0.10174775,0.64393693,3.1252797,0.08573874,0.32596394,2.224063,0.11112613,0.0685946,0.87572986,0.54458565,19.257828,0.8555135,1.8219101,3.3759723
86,8.098077,0.36544913,0.050847456,4.14267,0.09433898,0.06513559,0.18500848,2.2081695,0.06915254,0.12517796,1.942856,0.21919492,0.24751696,0.07347458,0.11172034,0.09438983,0.23432201,0.038491525,0.38477966,0.11649153,27.806118,0.29585594,0.23610169,0.1108983,0.04405932,0.076415256,0.4745593,0.35331354,0.08015254,0.13902542,1.4425762,0.06611864,0.062,0.27861017,0.01138983,0.27868646,0.40912712,2.1980762,3.6028051
87,3.8542244,0.8658091,0.15916854,0.47775286,1.4307077,3.009483,0.12864046,0.17076404,0.098247185,0.18425843,4.7255955,0.2379101,1.4910787,0.07201124,0.24547191,0.17714606,0.09398876,0.02247191,0.4637865,0.10856181,4.5157413,0.22089888,0.04494382,0.46395504,0.07057303,0.113314606,0.38139325,2.4514158,0.14846067,0.25402248,1.9295282,1.0618651,0.09938203,2.2281125,0.464809,25.041506,0.8907416,1.8415394,3.0990114
88,11.112953,0.67744,0.140976,0.72945607,1.038216,3.35388,0.13112,0.298048,0.11152001,1.9302566,6.558952,0.297696,1.691568,0.081952006,0.175384,0.22502401,0.27744,0.051304,0.565184,0.137296,17.335007,0.37367198,0.077080004,0.557864,0.062832,0.13340801,0.34212798,4.4391274,0.186616,0.27403998,1.8442401,0.22704001,0.051232003,2.565488,0.52005595,14.415025,0.8098079,2.195688,4.9462957
89,10.194034,0.4522258,0.11235484,14.461933,0.16619354,0.2276774,0.25917742,1.9087098,0.041387096,0.48388708,3.4443226,0.16425806,0.31037095,0.032887097,0.16132258,0.16661291,0.15785484,0.09677419,0.8167097,0.12664516,43.97618,0.5404355,0.21320969,0.1460484,0.10287097,0.21229033,0.5730161,0.63533866,0.67062896,0.31938714,2.2980483,0.9234355,0.08716129,0.48519355,0.033467744,0.68512905,0.5130484,3.1107419,6.0506783
90,5.13147,0.5075098,0.019607844,1.9835687,0.05882353,0.05882353,0.028843137,0.29223529,0.108666666,0.9972941,5.2079797,0.35009804,0.24566665,0.040843137,0.17715687,4.966765,0.09092157,0.039215688,0.5453137,0.039215688,4.8465686,0.15398039,0.019607844,0.078431375,0.054039218,0.019607844,0.3462745,0.47858825,0.039215688,0.19607843,2.1817255,0.0,0.46611762,0.40178433,0.030960783,0.08280392,0.45401958,2.623961,6.045196
91,10.982658,0.7472941,0.107729405,1.2989529,0.72255296,1.525106,0.13024706,0.23278825,0.082435295,0.16264705,3.7687407,0.13942353,0.8818117,0.023529412,0.16650589,0.14384706,0.1968706,0.054188233,0.5566117,0.07216471,18.284822,0.32678825,0.10078824,0.6881529,0.034352943,0.051376473,0.32151765,2.1006117,0.19130588,0.24135296,1.7277999,0.26601177,0.069905885,0.7503294,0.41092947,16.32967,0.91422343,2.9566941,5.596506
92,13.194779,0.35280487,0.024390243,8.175536,0.16136585,0.11582927,0.12902439,0.873122,0.078707315,0.23151219,2.6291218,0.25958535,0.42360976,0.05236585,0.20739025,0.43519512,0.106048785,0.0,0.5039512,0.07317073,37.830883,0.6130976,0.111902446,0.111926824,0.025609754,0.12963414,1.8036828,0.32887807,0.0,0.22265853,2.2542436,0.121999994,0.22482927,0.6030488,0.024390243,0.10929268,0.57424396,2.5297563,5.353634
93,4.6918516,0.3501852,0.09261729,2.0333457,0.7881235,1.0072222,0.040530864,0.19679013,0.09280247,0.37040743,7.5168896,0.2660247,0.788531,0.18175308,0.117716044,12.169692,0.2641605,0.11181482,0.63870364,0.062987655,12.142739,0.44376543,0.07437037,0.12251852,0.051209874,0.23088889,0.45822224,5.4237905,0.26034567,0.44302472,2.4670248,0.20295061,0.043271605,0.7561234,0.13574074,15.079545,0.808926,0.8718148,1.9395305
94,12.18836,0.39243823,0.091438204,0.89732593,0.5331236,1.3718427,0.27806744,0.24075283,0.062348317,1.0397528,2.2219553,0.11249438,1.3032695,0.033707865,0.16319102,0.13197753,0.5774382,0.0,0.3961573,0.074539326,6.767832,0.29291013,0.039606743,1.3444945,0.06741573,0.10414607,1.1329888,3.6752357,0.1166854,0.25795504,1.6809664,0.25178653,0.11598876,0.92298883,0.22946066,10.46155,0.78369665,2.8104942,4.969921
95,2.2957616,0.48514286,0.10567619,15.442239,0.2523333,0.1960762,0.12950476,0.94049513,0.05135238,3.7731616,3.9951043,0.27019048,0.4298952,0.051933333,0.09913333,0.14077143,0.2091238,0.049685713,0.84558105,0.08797143,34.66303,0.28520003,0.14750476,0.2019238,0.0777619,0.1922,0.45950478,0.6535333,0.07442857,0.48788568,2.3005714,0.3620476,0.09519049,0.44929525,0.010561905,0.58662856,0.62110466,1.7303237,3.1742
96,10.88628,0.63325006,0.14611764,5.717898,0.7131765,1.2316104,0.083897054,1.6005588,0.07377941,0.71941173,8.069252,0.2616985,1.3291838,0.090867646,0.11556618,0.23716177,0.4172574,0.06891912,0.60488236,0.05467647,21.53243,0.481,0.042551473,0.62266904,0.04689706,0.14930882,0.92552215,3.8466396,0.21102941,0.5121103,2.6596766,0.2393088,0.10708088,1.1651986,0.24447794,11.175213,0.8030735,2.0715296,3.621397
97,7.1443214,0.68497515,0.5565094,1.3071365,1.7196581,3.379702,0.25391304,0.46730435,0.11604969,12.373174,3.2416155,0.39121735,1.3384596,0.06358385,0.17186335,0.09695652,0.18055278,0.078652166,0.6247144,0.06208695,22.73629,0.4048199,0.08045963,0.39377022,0.03789441,0.20476396,0.42124844,6.227105,0.34319258,0.29352796,2.0116148,4.140056,0.2927702,2.095323,0.3214161,17.496796,0.92644703,1.5621182,3.2158942
98,3.3077111,0.53211105,0.047022227,8.090266,0.28084445,0.11802222,0.13766666,0.37982225,0.059977774,1.9408888,0.7981333,0.15191112,0.100555554,0.022222223,0.13431111,0.0,0.13357778,0.09871111,0.5174,0.044444446,23.439,0.169,0.07417778,0.11975555,0.04482222,0.022222223,0.4358889,0.8608,0.022222223,0.22713335,1.0664445,0.0,0.022222223,0.17477778,0.0,0.9141778,0.35544443,2.006933,4.484866
99,10.005648,0.45306098,0.03771951,2.1469026,0.19069512,0.40797564,0.08889025,0.74986583,0.14607318,0.29298782,7.9267683,0.29582927,0.31085366,0.102548786,0.12251219,0.5081341,0.5643903,0.05109756,0.5647317,0.08321951,20.829782,0.3612195,0.16329269,0.14841464,0.0121951215,0.048780486,0.26706097,1.4178051,0.14604878,0.26236585,2.2500367,0.15859756,0.07320732,0.5837683,0.12376829,3.6930606,0.4407805,2.7774632,5.5876346
100,15.6942625,0.69386846,0.13542105,0.88563156,0.6356053,1.1492369,0.06586842,0.10960526,0.02631579,0.66413164,6.1358423,0.30294737,1.3815001,0.06486843,0.2601842,0.23210526,0.10526316,0.02631579,0.43510526,0.16568421,5.9628935,0.30976316,0.05639474,0.5148421,0.0,0.04326316,0.47452632,2.248605,0.24557894,0.0,2.008526,0.23518422,0.02631579,1.4218684,0.5100789,10.170052,0.5245263,5.404,10.10129
101,6.4864335,0.5620448,0.05970149,9.337836,0.27708954,0.2583582,0.17502986,0.4192537,0.012208955,8.571911,5.0673885,0.23698507,0.27395523,0.096119404,0.09164179,0.7352238,0.20408955,0.050014924,0.6844477,0.06025373,15.369417,0.42405972,0.10586568,0.10367164,0.05189552,0.15728359,0.3335821,0.5353582,0.09686567,0.30308953,1.8205374,0.23743285,0.6090298,0.6318359,0.029850746,0.4062687,0.52374625,1.8088806,3.1835227
102,11.595347,0.4025942,0.12173913,5.4073763,0.13562319,0.12947826,0.21892753,0.5151304,0.11304348,0.14397101,2.2373915,0.12437681,0.2,0.067028984,0.12753624,0.10144927,0.3185797,0.02331884,0.37959424,0.07542029,22.582458,0.2271739,0.1322029,0.1249855,0.014492754,0.11592754,0.31753623,0.4193913,0.014492754,0.19475362,1.8340724,0.13098551,0.07444928,0.40278262,0.0,0.38185507,0.35031885,3.7798116,6.926841
103,6.384717,0.66408336,0.11263333,1.4225001,0.5279,2.9915,0.083333336,0.30143335,0.072550006,1.2592167,4.9999166,0.16604999,1.3539335,0.05138333,0.15568332,0.32450002,0.12541667,0.020383334,0.40581664,0.1287,18.805613,0.37406668,0.016666668,0.6653167,0.15308332,0.120283335,0.40603334,6.2572675,0.15198332,0.14591667,2.256433,0.091699995,0.10126667,1.8551002,0.33955,12.6388,0.78295004,1.9141831,3.5918665
104,5.2785506,0.3120625,0.1861625,0.48771247,0.5033,1.6406997,0.1168625,0.176,0.0937375,3.435662,3.5402253,0.1270875,1.9301122,0.0375,0.1053375,0.0905125,0.119525,0.059249997,0.49710003,0.0125,17.934322,0.413725,0.093775,0.27934998,0.08363749,0.0248375,0.37538752,2.1708875,0.1685625,0.129225,1.3196499,0.1992125,0.0454875,1.197975,0.16633752,10.431874,0.7545875,0.92840004,1.5217998
105,9.85646,0.7419934,0.046407893,8.804227,0.17968419,0.11342105,0.16441448,2.3474143,0.097046055,1.107,2.9649997,0.31087503,0.14968422,0.048611842,0.12532894,0.08838159,0.090394735,0.15818422,0.74973035,0.06545395,56.3396,0.48483554,0.231125,0.11850658,0.049513157,0.062184207,0.35380265,0.8261711,0.075993426,0.21644738,1.8076186,0.43242761,0.095348686,0.46047372,0.044776313,1.0274868,0.49259868,3.4517565,6.8375335
106,2.6358695,0.32204345,0.08695652,0.24143478,1.3382608,1.9121305,0.04347826,0.1306087,0.0,0.30126086,6.631261,0.04347826,0.35130435,0.04347826,0.11847825,0.17391305,0.21856521,0.04347826,0.274,0.15056522,8.461,0.11243478,0.05765217,0.22700001,0.0,0.13926087,0.3019565,7.924826,0.2133913,0.33865216,1.6724782,0.7670434,0.0,1.0750436,0.3404348,11.852913,0.6447826,1.1988696,1.0728695
107,13.909089,0.47938463,0.09717949,0.861859,0.3465641,0.98117954,0.13755128,0.18158974,0.15379487,0.5921667,2.9539485,0.1516282,1.2850899,0.012820513,0.19084616,0.12894872,0.24692306,0.054141026,0.5681538,0.025641026,8.204435,0.29758978,0.08392308,1.5112436,0.10111538,0.14505129,0.5185897,4.559026,0.16746154,0.15284616,2.210987,0.29026923,0.045358974,1.1080385,0.23224361,7.708641,0.5852693,3.1722178,6.93609
108,8.800983,0.778376,0.089416,2.8673048,0.094840005,0.101952,0.118816,0.313608,0.09048,3.1667526,5.7085595,0.180184,0.46719196,0.075016,0.16353603,0.9444881,0.06828,0.070351996,0.63038397,0.016,16.996725,0.262312,0.024360001,0.107311994,0.025976,0.08976801,0.318568,0.60704,0.079216,0.21375999,1.936664,0.186208,0.44089603,0.60687196,0.024,0.188088,0.5413281,3.128976,5.9586964
109,6.8547406,0.37614793,0.07742604,0.61737275,0.40138465,1.7777923,0.10828402,0.13779882,0.04336095,0.20165682,2.3155854,0.0805503,1.3125914,0.035994083,0.11126628,0.37528402,0.57368636,0.03033136,0.3414556,0.0395858,3.9766521,0.17831361,0.0295858,0.33603552,0.032994084,0.11468638,0.29032543,2.2288465,0.171929,0.15335503,1.5071656,0.043994084,0.032,0.5307456,0.27732545,8.637577,0.6336982,1.8795506,3.2321298
110,7.865765,0.36456248,0.03125,4.0714216,0.10975,0.042953126,0.032250002,0.5682187,0.087671876,0.046875,2.3578749,0.21985938,0.35210937,0.03125,0.10825,0.74635935,0.12317188,0.096515626,0.52540624,0.06873438,31.44258,0.5563594,0.13946874,0.0506875,0.046875,0.06771875,0.35660934,0.21960938,0.058046877,0.16210938,1.7230623,0.09375,0.0,0.31878126,0.0,0.10985938,0.6558125,2.3843753,4.4260473
